ZIPCode,State,City,Latitude,Longitude
06518,CT,Hamden,41.42,-72.91
06518,CT,New Haven,41.42,-72.91
06518,CT,Centerville Mount Carmel,41.42,-72.91
06518,CT,Mount Carmel,41.42,-72.91
06518,CT,N Haven,41.42,-72.91
06519,CT,New Haven,41.3,-72.94
06519,CT,N Haven,41.3,-72.94
06520,CT,New Haven,41.31,-72.93
06520,CT,N Haven,41.31,-72.93
06521,CT,New Haven,41.31,-72.92
06521,CT,N Haven,41.31,-72.92
06524,CT,Bethany,41.42,-72.99
06524,CT,New Haven,41.42,-72.99
06525,CT,Woodbridge,41.35,-73.01
06525,CT,New Haven,41.35,-73.01
06525,CT,N Haven,41.35,-73.01
06530,CT,New Haven,41.32,-72.93
06530,CT,N Haven,41.32,-72.93
06531,CT,New Haven,41.32,-72.93
06531,CT,N Haven,41.32,-72.93
06532,CT,New Haven,41.32,-72.93
06532,CT,N Haven,41.32,-72.93
06533,CT,New Haven,41.32,-72.93
06533,CT,N Haven,41.32,-72.93
06534,CT,New Haven,41.32,-72.93
06534,CT,N Haven,41.32,-72.93
06535,CT,New Haven,41.32,-72.93
06535,CT,N Haven,41.32,-72.93
06536,CT,New Haven,41.32,-72.93
06536,CT,N Haven,41.32,-72.93
06537,CT,New Haven,41.27,-72.97
06537,CT,Advertising Distr Co,41.27,-72.97
06537,CT,N Haven,41.27,-72.97
06538,CT,New Haven,41.27,-72.97
06538,CT,Advertising Distr Co,41.27,-72.97
06538,CT,N Haven,41.27,-72.97
06540,CT,New Haven,41.31,-72.92
06540,CT,Conn Bank & Trust Co,41.31,-72.92
06601,CT,Bridgeport,41.18,-73.2
06602,CT,Bridgeport,41.18,-73.2
06604,CT,Bridgeport,41.18,-73.2
06605,CT,Bridgeport,41.17,-73.22
06606,CT,Bridgeport,41.21,-73.21
06607,CT,Bridgeport,41.18,-73.17
06608,CT,Bridgeport,41.19,-73.18
06610,CT,Bridgeport,41.2,-73.17
06611,CT,Trumbull,41.25,-73.21
06612,CT,Easton,41.25,-73.29
06614,CT,Stratford,41.22,-73.14
06615,CT,Stratford,41.18,-73.14
06673,CT,Bridgeport,41.18,-73.15
06673,CT,Promotion Marketing Ser Inc,41.18,-73.15
06699,CT,Bridgeport,41.19,-73.14
06699,CT,Controlled Distribution,41.19,-73.14
06701,CT,Waterbury,41.56,-73.05
06701,CT,Us Postal Service,41.56,-73.05
06701,CT,Wtby,41.56,-73.05
06702,CT,Waterbury,41.56,-73.04
06702,CT,Wtby,41.56,-73.04
06703,CT,Waterbury,41.53,-73.01
06704,CT,Waterbury,41.58,-73.03
06704,CT,Plaza,41.58,-73.03
06704,CT,Wtby,41.58,-73.03
06705,CT,Waterbury,41.55,-73
06705,CT,Wolcott,41.55,-73
06705,CT,East End,41.55,-73
06705,CT,Wtby,41.55,-73
06706,CT,Waterbury,41.54,-73.03
06706,CT,Wtby,41.54,-73.03
06708,CT,Waterbury,41.55,-73.06
06708,CT,Wtby,41.55,-73.06
06710,CT,Waterbury,41.57,-73.04
06710,CT,Wtby,41.57,-73.04
06712,CT,Prospect,41.5,-72.98
06712,CT,Waterbury,41.5,-72.98
06716,CT,Wolcott,41.6,-72.98
06716,CT,Waterbury,41.6,-72.98
06720,CT,Waterbury,41.56,-73.04
06720,CT,Wtby,41.56,-73.04
06721,CT,Waterbury,41.56,-73.06
06721,CT,Wtby,41.56,-73.06
06722,CT,Waterbury,41.56,-73.04
06722,CT,Wtby,41.56,-73.04
06723,CT,Waterbury,41.56,-73.04
06723,CT,Wtby,41.56,-73.04
06724,CT,Waterbury,41.56,-73.04
06724,CT,Wtby,41.56,-73.04
06725,CT,Waterbury,41.56,-73.04
06725,CT,Wtby,41.56,-73.04
06726,CT,Waterbury,41.56,-73.04
06726,CT,Wtby,41.56,-73.04
06749,CT,Waterbury,41.5,-73.15
06749,CT,Uniroyal Inc,41.5,-73.15
06750,CT,Bantam,41.72,-73.25
06751,CT,Bethlehem,41.64,-73.22
06752,CT,Bridgewater,41.53,-73.36
06753,CT,Cornwall,41.83,-73.33
06754,CT,Cornwall Bridge,41.78,-73.36
06754,CT,Cornwall Brg,41.78,-73.36
06754,CT,Warren,41.78,-73.36
06755,CT,Gaylordsville,41.65,-73.48
06756,CT,Goshen,41.84,-73.24
06757,CT,Kent,41.74,-73.46
06758,CT,Lakeside,41.67,-73.25
06759,CT,Litchfield,41.75,-73.22
06762,CT,Middlebury,41.53,-73.12
06763,CT,Morris,41.69,-73.2
06770,CT,Naugatuck,41.49,-73.05
06770,CT,Union City,41.49,-73.05
06776,CT,New Milford,41.58,-73.41
06776,CT,Northville,41.58,-73.41
06777,CT,New Preston Marble Dale,41.69,-73.33
06777,CT,New Preston,41.69,-73.33
06777,CT,Warren,41.69,-73.33
06777,CT,Washington Depot,41.69,-73.33
06777,CT,Washington Dt,41.69,-73.33
06777,CT,Marble Dale,41.69,-73.33
06777,CT,New Preston Marbledale,41.69,-73.33
06777,CT,New Preston-Marble Dale,41.69,-73.33
06777,CT,Washington,41.69,-73.33
06778,CT,Northfield,41.7,-73.11
06778,CT,Thomaston,41.7,-73.11
06779,CT,Oakville,41.59,-73.09
06779,CT,Watertown,41.59,-73.09
06781,CT,Pequabuck,41.67,-73.03
06782,CT,Plymouth,41.66,-73.05
06783,CT,Roxbury,41.56,-73.31
06784,CT,Sherman,41.57,-73.49
06785,CT,South Kent,41.71,-73.43
06786,CT,Terryville,41.68,-73.01
06787,CT,Thomaston,41.67,-73.08
06790,CT,Torrington,41.82,-73.12
06791,CT,Harwinton,41.76,-73.07
06791,CT,Torrington,41.76,-73.07
06792,CT,Torrington,41.85,-73.08
06792,CT,Harwinton,41.85,-73.08
06792,CT,Mbi Inc,41.85,-73.08
06793,CT,Washington,41.64,-73.3
06793,CT,Washington Depot,41.64,-73.3
06793,CT,Washington Dt,41.64,-73.3
06793,CT,Washington Green,41.64,-73.3
06794,CT,Washington Depot,41.65,-73.32
06794,CT,Washington Dt,41.65,-73.32
06794,CT,Washington,41.65,-73.32
06795,CT,Watertown,41.61,-73.12
06795,CT,Oakville,41.61,-73.12
06796,CT,West Cornwall,41.87,-73.33
06798,CT,Woodbury,41.55,-73.2
06801,CT,Bethel,41.38,-73.4
06804,CT,Brookfield,41.46,-73.4
06804,CT,Brookfld Ctr,41.46,-73.4
06804,CT,Brookfield Center,41.46,-73.4
06807,CT,Cos Cob,41.05,-73.59
06810,CT,Danbury,41.39,-73.45
06811,CT,Danbury,41.42,-73.47
06812,CT,New Fairfield,41.48,-73.49
06813,CT,Danbury,41.4,-73.45
06814,CT,Danbury,41.38,-73.49
06814,CT,Shared Zip For Brm,41.38,-73.49
06816,CT,Danbury,41.41,-73.41
06816,CT,Grolier Entrprz Inc,41.41,-73.41
06817,CT,Danbury,41.39,-73.45
06817,CT,Union Carbide Corp,41.39,-73.45
06820,CT,Darien,41.08,-73.48
06820,CT,Noroton,41.08,-73.48
06820,CT,Noroton Heights,41.08,-73.48
06820,CT,Tokeneke,41.08,-73.48
06824,CT,Fairfield,41.16,-73.26
06825,CT,Fairfield,41.19,-73.24
06828,CT,Fairfield,41.22,-73.25
06828,CT,General Electric,41.22,-73.25
06829,CT,Georgetown,41.26,-73.43
06830,CT,Greenwich,41.03,-73.63
06830,CT,Belle Haven,41.03,-73.63
06831,CT,Greenwich,41.07,-73.66
06831,CT,Glenville,41.07,-73.66
06836,CT,Greenwich,41.03,-73.63
06838,CT,Greens Farms,41.12,-73.32
06840,CT,New Canaan,41.15,-73.49
06850,CT,Norwalk,41.12,-73.44
06851,CT,Norwalk,41.13,-73.41
06852,CT,Norwalk,41.09,-73.42
06853,CT,Norwalk,41.07,-73.44
06853,CT,Rowayton,41.07,-73.44
06854,CT,Norwalk,41.09,-73.43
06854,CT,South Norwalk,41.09,-73.43
06855,CT,Norwalk,41.1,-73.4
06855,CT,East Norwalk,41.1,-73.4
06856,CT,Norwalk,41.11,-73.42
06857,CT,Norwalk,41.09,-73.43
06857,CT,Mbi Inc,41.09,-73.43
06858,CT,Norwalk,41.13,-73.44
06858,CT,Setan Industries,41.13,-73.44
06860,CT,Norwalk,41.08,-73.48
06860,CT,Shared Zip For Brm,41.08,-73.48
06870,CT,Old Greenwich,41.03,-73.57
06875,CT,Redding Center,41.32,-73.37
06875,CT,Redding Ctr,41.32,-73.37
06876,CT,Redding Ridge,41.32,-73.36
06877,CT,Ridgefield,41.3,-73.5
06878,CT,Riverside,41.03,-73.58
06879,CT,Ridgefield,41.27,-73.5
06879,CT,Promotion Systems Inc,41.27,-73.5
06880,CT,Westport,41.14,-73.35
06880,CT,Saugatuck,41.14,-73.35
06881,CT,Westport,41.14,-73.36
06883,CT,Weston,41.22,-73.37
06888,CT,Westport,41.12,-73.35
06888,CT,Promotional Dev Inc,41.12,-73.35
06889,CT,Westport,41.14,-73.36
06889,CT,Websters Unified,41.14,-73.36
06890,CT,Southport,41.14,-73.29
06896,CT,Redding,41.31,-73.4
06896,CT,West Redding,41.31,-73.4
06897,CT,Wilton,41.2,-73.43
06901,CT,Stamford,41.05,-73.54
06902,CT,Stamford,41.05,-73.54
06903,CT,Stamford,41.14,-73.57
06904,CT,Stamford,41.05,-73.54
06905,CT,Stamford,41.08,-73.55
06905,CT,Ridgeway,41.08,-73.55
06906,CT,Stamford,41.07,-73.52
06906,CT,Glenbrook,41.07,-73.52
06907,CT,Stamford,41.1,-73.52
06907,CT,Springdale,41.1,-73.52
06910,CT,Stamford,41.04,-73.55
06911,CT,Stamford,41.04,-73.56
06912,CT,Stamford,41.05,-73.54
06913,CT,Stamford,41.05,-73.54
06913,CT,Shared Zip For Brm,41.05,-73.54
06914,CT,Stamford,41.1,-73.55
06914,CT,Shared Zip For Brm,41.1,-73.55
06920,CT,Stamford,41.05,-73.54
06920,CT,Conn National Bank,41.05,-73.54
06921,CT,Stamford,41.05,-73.54
06921,CT,Champion International,41.05,-73.54
06922,CT,Stamford,41.06,-73.52
06922,CT,Clairol Co,41.06,-73.52
06926,CT,Stamford,41.04,-73.55
06926,CT,Pitney Bowes Inc,41.04,-73.55
06927,CT,Stamford,41.04,-73.55
06927,CT,Gecc,41.04,-73.55
07001,NJ,Avenel,40.58,-74.28
07002,NJ,Bayonne,40.67,-74.12
07002,NJ,Bergen Point,40.67,-74.12
07002,NJ,Pamrapo,40.67,-74.12
07003,NJ,Bloomfield,40.8,-74.19
07003,NJ,Brookdale,40.8,-74.19
07003,NJ,Grove,40.8,-74.19
07003,NJ,North Center,40.8,-74.19
07004,NJ,Fairfield,40.88,-74.3
07005,NJ,Boonton,40.91,-74.42
07005,NJ,Boonton Township,40.91,-74.42
07005,NJ,Boonton Twp,40.91,-74.42
07005,NJ,Lake Intervale,40.91,-74.42
07005,NJ,Lk Intervale,40.91,-74.42
07005,NJ,Lyonsville,40.91,-74.42
07005,NJ,Meriden,40.91,-74.42
07005,NJ,Powerville,40.91,-74.42
07005,NJ,Rockaway Valley,40.91,-74.42
07005,NJ,Taylortown,40.91,-74.42
07006,NJ,Caldwell,40.85,-74.28
07006,NJ,N Caldwell,40.85,-74.28
07006,NJ,North Caldwell,40.85,-74.28
07006,NJ,W Caldwell,40.85,-74.28
07006,NJ,West Caldwell,40.85,-74.28
07007,NJ,Caldwell,40.84,-74.28
07007,NJ,West Caldwell,40.84,-74.28
07008,NJ,Carteret,40.58,-74.23
07008,NJ,West Carteret,40.58,-74.23
07009,NJ,Cedar Grove,40.86,-74.23
07009,NJ,Overbrook,40.86,-74.23
07010,NJ,Cliffside Park,40.82,-73.99
07010,NJ,Cliffside Pk,40.82,-73.99
07010,NJ,Cliff Park,40.82,-73.99
07011,NJ,Clifton,40.88,-74.14
07011,NJ,Main Avenue Station,40.88,-74.14
07012,NJ,Clifton,40.85,-74.16
07012,NJ,Allwood,40.85,-74.16
07013,NJ,Clifton,40.87,-74.17
07014,NJ,Clifton,40.83,-74.14
07014,NJ,Delawanna,40.83,-74.14
07015,NJ,Clifton,40.89,-74.13
07016,NJ,Cranford,40.66,-74.3
07017,NJ,East Orange,40.77,-74.21
07017,NJ,Ampere,40.77,-74.21
07017,NJ,Doddtown,40.77,-74.21
07018,NJ,East Orange,40.76,-74.22
07018,NJ,Va Hospital,40.76,-74.22
07019,NJ,East Orange,40.76,-74.21
07020,NJ,Edgewater,40.83,-73.98
07021,NJ,Essex Fells,40.83,-74.28
07022,NJ,Fairview,40.82,-74
07023,NJ,Fanwood,40.64,-74.39
07024,NJ,Fort Lee,40.85,-73.98
07024,NJ,Palisade,40.85,-73.98
07024,NJ,West Fort Lee,40.85,-73.98
07026,NJ,Garfield,40.88,-74.11
07026,NJ,Outwater,40.88,-74.11
07026,NJ,Ritz,40.88,-74.11
07027,NJ,Garwood,40.65,-74.32
07028,NJ,Glen Ridge,40.8,-74.2
07029,NJ,Harrison,40.75,-74.16
07029,NJ,East Newark,40.75,-74.16
07030,NJ,Hoboken,40.74,-74.03
07030,NJ,Castle Point,40.74,-74.03
07030,NJ,Uptown,40.74,-74.03
07030,NJ,Washington Street,40.74,-74.03
07031,NJ,North Arlington,40.79,-74.13
07031,NJ,N Arlington,40.79,-74.13
07032,NJ,Kearny,40.76,-74.14
07032,NJ,Arlington,40.76,-74.14
07032,NJ,South Kearny,40.76,-74.14
07032,NJ,West Arlington,40.76,-74.14
07033,NJ,Kenilworth,40.68,-74.29
07034,NJ,Lake Hiawatha,40.88,-74.38
07034,NJ,Lk Hiawatha,40.88,-74.38
07035,NJ,Lincoln Park,40.92,-74.3
07036,NJ,Linden,40.63,-74.25
07036,NJ,Winfield Park,40.63,-74.25
07036,NJ,Tremley,40.63,-74.25
07036,NJ,Tremley Point,40.63,-74.25
07039,NJ,Livingston,40.79,-74.32
07040,NJ,Maplewood,40.73,-74.27
07040,NJ,Maplecrest,40.73,-74.27
07041,NJ,Millburn,40.72,-74.3
07042,NJ,Montclair,40.81,-74.22
07043,NJ,Montclair,40.84,-74.2
07043,NJ,Upper Montclair,40.84,-74.2
07043,NJ,Upr Montclair,40.84,-74.2
07044,NJ,Verona,40.83,-74.24
07045,NJ,Montville,40.91,-74.37
07045,NJ,Lower Montville,40.91,-74.37
07045,NJ,Montville Township,40.91,-74.37
07046,NJ,Mountain Lakes,40.89,-74.44
07046,NJ,Mountain Lks,40.89,-74.44
07047,NJ,North Bergen,40.79,-74.02
07047,NJ,Tyler Park,40.79,-74.02
07047,NJ,Woodcliff,40.79,-74.02
07050,NJ,Orange,40.77,-74.24
07051,NJ,Orange,40.77,-74.24
07052,NJ,West Orange,40.79,-74.26
07052,NJ,Town Center,40.79,-74.26
07054,NJ,Parsippany,40.86,-74.41
07054,NJ,Parsippany Troy Hills,40.86,-74.41
07054,NJ,Troy Hills,40.86,-74.41
07055,NJ,Passaic,40.86,-74.13
07055,NJ,Dundee,40.86,-74.13
07055,NJ,Passaic Park,40.86,-74.13
07057,NJ,Wallington,40.85,-74.11
07058,NJ,Pine Brook,40.87,-74.34
07058,NJ,Pinebrook,40.87,-74.34
07059,NJ,Warren,40.64,-74.51
07060,NJ,Plainfield,40.62,-74.42
07060,NJ,N Plainfield,40.62,-74.42
07060,NJ,North Plainfield,40.62,-74.42
07060,NJ,Muhlenberg,40.62,-74.42
07061,NJ,Plainfield,40.62,-74.42
07062,NJ,Plainfield,40.63,-74.4
07062,NJ,N Plainfield,40.63,-74.4
07062,NJ,North Plainfield,40.63,-74.4
07063,NJ,Plainfield,40.6,-74.45
07063,NJ,N Plainfield,40.6,-74.45
07063,NJ,North Plainfield,40.6,-74.45
07064,NJ,Port Reading,40.57,-74.25
07065,NJ,Rahway,40.61,-74.28
07066,NJ,Clark,40.62,-74.31
07067,NJ,Colonia,40.59,-74.31
07068,NJ,Roseland,40.82,-74.3
07069,NJ,Watchung,40.64,-74.44
07069,NJ,Plainfield,40.64,-74.44
07070,NJ,Rutherford,40.83,-74.11
07071,NJ,Lyndhurst,40.81,-74.12
07072,NJ,Carlstadt,40.83,-74.08
07073,NJ,East Rutherford,40.83,-74.09
07073,NJ,E Rutherford,40.83,-74.09
07074,NJ,Moonachie,40.84,-74.06
07075,NJ,Wood Ridge,40.85,-74.09
07076,NJ,Scotch Plains,40.64,-74.37
07077,NJ,Sewaren,40.55,-74.26
07078,NJ,Short Hills,40.74,-74.33
07079,NJ,South Orange,40.75,-74.26
07080,NJ,South Plainfield,40.58,-74.41
07080,NJ,S Plainfield,40.58,-74.41
07081,NJ,Springfield,40.7,-74.32
07082,NJ,Towaco,40.93,-74.35
07083,NJ,Union,40.7,-74.27
07083,NJ,Chestnut,40.7,-74.27
07083,NJ,Townley,40.7,-74.27
07083,NJ,Union Center,40.7,-74.27
07086,NJ,Weehawken,40.77,-74.02
07087,NJ,Union City,40.77,-74.03
07087,NJ,Bergenline,40.77,-74.03
07087,NJ,Summit Avenue,40.77,-74.03
07088,NJ,Vauxhall,40.72,-74.28
07090,NJ,Westfield,40.65,-74.34
07091,NJ,Westfield,40.7,-74.38
07092,NJ,Mountainside,40.68,-74.36
07093,NJ,West New York,40.79,-74.01
07093,NJ,Guttenberg,40.79,-74.01
07093,NJ,Monitor,40.79,-74.01
07093,NJ,Taurus,40.79,-74.01
07094,NJ,Secaucus,40.78,-74.06
07095,NJ,Woodbridge,40.56,-74.29
07096,NJ,Secaucus,40.78,-74.06
07096,NJ,Meadows,40.78,-74.06
07096,NJ,Plaza,40.78,-74.06
07097,NJ,Jersey City,40.75,-74.05
07097,NJ,Nj International And Bmc,40.75,-74.05
07099,NJ,Kearny,40.75,-74.12
07099,NJ,Usps,40.75,-74.12
07101,NJ,Newark,40.72,-74.17
07102,NJ,Newark,40.74,-74.17
07102,NJ,Academy,40.74,-74.17
07102,NJ,Midtown,40.74,-74.17
07102,NJ,Washington Park,40.74,-74.17
07103,NJ,Newark,40.74,-74.19
07104,NJ,Newark,40.77,-74.17
07105,NJ,Newark,40.73,-74.15
07105,NJ,Ironbound,40.73,-74.15
07106,NJ,Newark,40.74,-74.23
07106,NJ,Vailsburg,40.74,-74.23
07107,NJ,Newark,40.76,-74.19
07107,NJ,Roseville,40.76,-74.19
07108,NJ,Newark,40.72,-74.2
07109,NJ,Belleville,40.79,-74.16
07110,NJ,Nutley,40.82,-74.16
07111,NJ,Irvington,40.73,-74.23
07111,NJ,Township Of Irvington,40.73,-74.23
07112,NJ,Newark,40.71,-74.21
07112,NJ,Weequahic,40.71,-74.21
07114,NJ,Newark,40.71,-74.17
07175,NJ,Newark,40.74,-74.17
07175,NJ,Usps,40.74,-74.17
07184,NJ,Newark,40.72,-74.21
07184,NJ,Cenlar Bank,40.72,-74.21
07188,NJ,Newark,40.73,-74.17
07188,NJ,Jp Morgan Chase,40.73,-74.17
07189,NJ,Newark,40.8,-74.16
07189,NJ,Bank Of America,40.8,-74.16
07191,NJ,Newark,40.7,-74.17
07191,NJ,Wachovia Bank,40.7,-74.17
07192,NJ,Newark,40.73,-74.17
07192,NJ,Wachovia Bank,40.73,-74.17
07193,NJ,Newark,40.73,-74.17
07193,NJ,Jp Morgan Chase,40.73,-74.17
07195,NJ,Newark,40.73,-74.17
07195,NJ,Bank Of New York,40.73,-74.17
07198,NJ,Newark,40.73,-74.14
07198,NJ,Bank Of New York,40.73,-74.14
07199,NJ,Newark,40.73,-74.17
07199,NJ,Merrill Lynch Inc,40.73,-74.17
07201,NJ,Elizabeth,40.67,-74.19
07201,NJ,Betsytown,40.67,-74.19
07201,NJ,Peterstown,40.67,-74.19
07201,NJ,Union Square,40.67,-74.19
07202,NJ,Elizabeth,40.65,-74.22
07202,NJ,Bayway,40.65,-74.22
07202,NJ,Elmora,40.65,-74.22
07202,NJ,Parkandbush,40.65,-74.22
07203,NJ,Roselle,40.65,-74.26
07204,NJ,Roselle Park,40.67,-74.27
07205,NJ,Hillside,40.7,-74.23
07205,NJ,Ind Hillside,40.7,-74.23
07205,NJ,Industrial Hillside,40.7,-74.23
07206,NJ,Elizabethport,40.65,-74.19
07206,NJ,Elizabeth,40.65,-74.19
07207,NJ,Elizabeth,40.67,-74.22
07208,NJ,Elizabeth,40.67,-74.23
07208,NJ,North Elizabeth,40.67,-74.23
07302,NJ,Jersey City,40.72,-74.05
07303,NJ,Jersey City,40.72,-74.05
07304,NJ,Jersey City,40.72,-74.07
07305,NJ,Jersey City,40.7,-74.09
07305,NJ,Ellis Island,40.7,-74.09
07305,NJ,Greenville,40.7,-74.09
07306,NJ,Jersey City,40.73,-74.07
07307,NJ,Jersey City,40.75,-74.05
07308,NJ,Jersey City,40.73,-74.06
07308,NJ,Five Corners,40.73,-74.06
07310,NJ,Jersey City,40.73,-74.04
07311,NJ,Jersey City,40.72,-74.03
07395,NJ,Jersey City,40.73,-74.08
07395,NJ,Usps,40.73,-74.08
07399,NJ,Jersey City,40.73,-74.08
07399,NJ,Pershing,40.73,-74.08
07401,NJ,Allendale,41.03,-74.13
07403,NJ,Bloomingdale,41.01,-74.33
07405,NJ,Butler,40.99,-74.36
07405,NJ,Kinnelon,40.99,-74.36
07405,NJ,Fayson Lake,40.99,-74.36
07405,NJ,Fayson Lakes,40.99,-74.36
07405,NJ,High Crest,40.99,-74.36
07405,NJ,Lindy Lake,40.99,-74.36
07407,NJ,Elmwood Park,40.91,-74.12
07410,NJ,Fair Lawn,40.93,-74.12
07410,NJ,Fairlawn,40.93,-74.12
07410,NJ,Radburn,40.93,-74.12
07416,NJ,Franklin,41.11,-74.59
07416,NJ,Beaver Lake,41.11,-74.59
07417,NJ,Franklin Lakes,41.01,-74.21
07417,NJ,Franklin Lks,41.01,-74.21
07418,NJ,Glenwood,41.23,-74.49
07419,NJ,Hamburg,41.15,-74.58
07419,NJ,Hardyston,41.15,-74.58
07420,NJ,Haskell,41.03,-74.3
07421,NJ,Hewitt,41.17,-74.37
07421,NJ,Awosting,41.17,-74.37
07421,NJ,Greenwood Lake,41.17,-74.37
07421,NJ,Upper Greenwood Lake,41.17,-74.37
07422,NJ,Highland Lakes,41.18,-74.45
07422,NJ,Highland Lks,41.18,-74.45
07422,NJ,Barry Lakes,41.18,-74.45
07423,NJ,Ho Ho Kus,41,-74.1
07424,NJ,Little Falls,40.89,-74.21
07424,NJ,West Paterson,40.89,-74.21
07424,NJ,Woodland Park,40.89,-74.21
07424,NJ,Great Notch,40.89,-74.21
07424,NJ,Singac,40.89,-74.21
07428,NJ,Mc Afee,41.19,-74.55
07428,NJ,Mcafee,41.19,-74.55
07430,NJ,Mahwah,41.08,-74.16
07432,NJ,Midland Park,40.99,-74.14
07432,NJ,Midland Pk,40.99,-74.14
07435,NJ,Newfoundland,41.03,-74.46
07435,NJ,Green Pond,41.03,-74.46
07435,NJ,Greenpond,41.03,-74.46
07436,NJ,Oakland,41.03,-74.24
07438,NJ,Oak Ridge,41.03,-74.51
07438,NJ,Cozy Lake,41.03,-74.51
07438,NJ,Jefferson Township,41.03,-74.51
07438,NJ,Jefferson Twp,41.03,-74.51
07438,NJ,Lake Swannanoa,41.03,-74.51
07439,NJ,Ogdensburg,41.08,-74.6
07440,NJ,Pequannock,40.95,-74.29
07440,NJ,Pequannock Township,40.95,-74.29
07442,NJ,Pompton Lakes,41,-74.29
07442,NJ,Pompton Falls,41,-74.29
07444,NJ,Pompton Plains,40.97,-74.3
07444,NJ,Pompton Plns,40.97,-74.3
07446,NJ,Ramsey,41.06,-74.14
07446,NJ,Darlington,41.06,-74.14
07450,NJ,Ridgewood,40.98,-74.11
07451,NJ,Ridgewood,40.98,-74.12
07452,NJ,Glen Rock,40.96,-74.13
07456,NJ,Ringwood,41.1,-74.26
07456,NJ,Cupsaw Lake,41.1,-74.26
07456,NJ,Erskine,41.1,-74.26
07456,NJ,Erskine Lakes,41.1,-74.26
07456,NJ,Skyline Lakes,41.1,-74.26
07457,NJ,Riverdale,40.99,-74.31
07457,NJ,Pompton Junction,40.99,-74.31
07458,NJ,Saddle River,41.05,-74.1
07458,NJ,U Saddle Riv,41.05,-74.1
07458,NJ,Upper Saddle River,41.05,-74.1
07460,NJ,Stockholm,41.1,-74.51
07460,NJ,Hardyston,41.1,-74.51
07460,NJ,Cliffwood Lake,41.1,-74.51
07460,NJ,Gerard,41.1,-74.51
07460,NJ,Lake Stockholm,41.1,-74.51
07460,NJ,Lake Tamarack,41.1,-74.51
07460,NJ,Silver Lake,41.1,-74.51
07461,NJ,Sussex,41.23,-74.59
07461,NJ,Wantage,41.23,-74.59
07461,NJ,Beemerville,41.23,-74.59
07461,NJ,Colesville,41.23,-74.59
07461,NJ,High Point,41.23,-74.59
07461,NJ,High Point Park,41.23,-74.59
07461,NJ,Wallkill Lake,41.23,-74.59
07461,NJ,Wantage Twp,41.23,-74.59
07462,NJ,Vernon,41.19,-74.51
07463,NJ,Waldwick,41.01,-74.12
07465,NJ,Wanaque,41.05,-74.28
07465,NJ,Midvale,41.05,-74.28
07470,NJ,Wayne,40.94,-74.25
07470,NJ,Lionshead Lake,40.94,-74.25
07470,NJ,Mountain View,40.94,-74.25
07470,NJ,Packanack Lake,40.94,-74.25
07470,NJ,Packanack Lk,40.94,-74.25
07470,NJ,Pines Lake,40.94,-74.25
07470,NJ,Preakness,40.94,-74.25
07474,NJ,Wayne,40.95,-74.25
07480,NJ,West Milford,41.1,-74.37
07480,NJ,Gordon Lakes,41.1,-74.37
07480,NJ,Pine Cliff Lake,41.1,-74.37
07480,NJ,Shady Lake,41.1,-74.37
07480,NJ,West Milford Lakes,41.1,-74.37
07481,NJ,Wyckoff,41,-74.17
07495,NJ,Mahwah,41.1,-74.17
07501,NJ,Paterson,40.91,-74.17
07502,NJ,Paterson,40.92,-74.19
07502,NJ,Totowa,40.92,-74.19
07502,NJ,Hillcrest,40.92,-74.19
07503,NJ,Paterson,40.9,-74.16
07503,NJ,South Paterson,40.9,-74.16
07504,NJ,Paterson,40.91,-74.14
07505,NJ,Paterson,40.92,-74.17
07506,NJ,Hawthorne,40.96,-74.16
07507,NJ,Hawthorne,40.96,-74.16
07508,NJ,Haledon,40.95,-74.18
07508,NJ,North Haledon,40.95,-74.18
07508,NJ,Paterson,40.95,-74.18
07508,NJ,Prospect Park,40.95,-74.18
07508,NJ,Prospect Pk,40.95,-74.18
07509,NJ,Paterson,40.91,-74.17
07510,NJ,Paterson,40.91,-74.17
07511,NJ,Totowa,40.9,-74.22
07511,NJ,Paterson,40.9,-74.22
07512,NJ,Totowa,40.9,-74.22
07512,NJ,Paterson,40.9,-74.22
07512,NJ,Totowa Boro,40.9,-74.22
07513,NJ,Paterson,40.91,-74.15
07513,NJ,Peoples Park,40.91,-74.15
07514,NJ,Paterson,40.92,-74.14
07522,NJ,Paterson,40.93,-74.18
07524,NJ,Paterson,40.93,-74.16
07533,NJ,Paterson,40.9,-74.15
07533,NJ,South Paterson,40.9,-74.15
07538,NJ,Haledon,40.94,-74.19
07538,NJ,Paterson,40.94,-74.19
07538,NJ,North Haledon,40.94,-74.19
07538,NJ,Prospect Park,40.94,-74.19
07543,NJ,Paterson,40.91,-74.15
07543,NJ,Peoples Park,40.91,-74.15
07544,NJ,Paterson,40.93,-74.16
07601,NJ,Hackensack,40.89,-74.05
07601,NJ,Hack,40.89,-74.05
07602,NJ,Hackensack,40.89,-74.05
07603,NJ,Bogota,40.87,-74.03
07604,NJ,Hasbrouck Heights,40.86,-74.07
07604,NJ,Hasbrouck Hts,40.86,-74.07
07605,NJ,Leonia,40.86,-73.99
07606,NJ,South Hackensack,40.86,-74.05
07606,NJ,S Hackensack,40.86,-74.05
07607,NJ,Maywood,40.91,-74.06
07608,NJ,Teterboro,40.85,-74.06
07620,NJ,Alpine,40.95,-73.93
07621,NJ,Bergenfield,40.92,-74
07624,NJ,Closter,40.97,-73.96
07626,NJ,Cresskill,40.94,-73.96
